route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
7,Weekday,352,Fisher's Landing Transit,1,41,75,0,0
7,Weekday,325,Broadway & Evergreen Blv,0,41,78,0,0
7,Weekday,356,Fisher's Landing Transit,1,41,75,0,0
7,Weekday,329,Broadway & Evergreen Blv,0,41,78,0,0
7,Weekday,360,Fisher's Landing Transit,1,41,75,0,0
7,Weekday,333,Broadway & Evergreen Blv,0,41,78,0,0
7,Weekday,364,Fisher's Landing Transit,1,41,75,0,0
7,Weekday,337,Broadway & Evergreen Blv,0,41,78,0,0
7,Weekday,368,Fisher's Landing Transit,1,41,75,0,0
7,Weekday,341,Broadway & Evergreen Blv,0,41,78,0,0
7,Weekday,372,Fisher's Landing Transit,1,41,75,0,0
7,Weekday,345,Broadway & Evergreen Blv,0,41,78,0,0
7,Weekday,376,Fisher's Landing Transit,1,41,75,0,0
7,Weekday,348,Broadway & Evergreen Blv,0,41,78,0,0
8,Weekday,2612,Evergreen Blvd & C St,1,42,82,0,0
9,Weekday,2642,Van Mall TC,1,42,83,0,0
9,Weekday,132,Evergreen/Andresen,0,42,84,0,0
8,Weekday,2584,99th Street TC,0,42,81,0,0
8,Weekday,2616,Evergreen Blvd & C St,1,42,82,0,0
9,Weekday,2646,Van Mall TC,1,42,83,0,0
9,Weekday,136,Evergreen/Andresen,0,42,84,0,0
8,Weekday,2588,99th Street TC,0,42,81,0,0
8,Weekday,2620,Evergreen Blvd & C St,1,42,82,0,0
9,Weekday,2650,Van Mall TC,1,42,83,0,0
9,Weekday,140,Evergreen/Andresen,0,42,84,0,0
8,Weekday,2592,99th Street TC,0,42,81,0,0
8,Weekday,2624,Evergreen Blvd & C St,1,42,82,0,0
9,Weekday,2654,Van Mall TC,1,42,83,0,0
9,Weekday,144,Evergreen/Andresen,0,42,84,0,0
8,Weekday,2596,99th Street TC,0,42,81,0,0
8,Weekday,2628,Evergreen Blvd & C St,1,42,82,0,0
9,Weekday,2658,Van Mall TC,1,42,83,0,0
9,Weekday,148,Evergreen/Andresen,0,42,84,0,0
8,Weekday,2600,99th Street TC,0,42,81,0,0
8,Weekday,2632,Evergreen Blvd & C St,1,42,82,0,0
9,Weekday,2662,Van Mall TC,1,42,83,0,0
9,Weekday,152,Evergreen/Andresen,0,42,84,0,0
8,Weekday,2604,99th Street TC,0,42,81,0,0
8,Weekday,2636,Evergreen Blvd & C St,1,42,82,0,0
9,Weekday,2666,Van Mall TC,1,42,83,0,0
9,Weekday,156,Evergreen/Andresen,0,42,84,0,0
8,Weekday,2608,99th Street TC,0,42,81,0,0
9,Weekday,131,Evergreen/Andresen,0,43,84,0,0
8,Weekday,2583,99th Street TC,0,43,81,0,0
8,Weekday,2615,Evergreen Blvd & C St,1,43,82,0,0
9,Weekday,2645,Van Mall TC,1,43,83,0,0
9,Weekday,135,Evergreen/Andresen,0,43,84,0,0
8,Weekday,2587,99th Street TC,0,43,81,0,0
8,Weekday,2619,Evergreen Blvd & C St,1,43,82,0,0
9,Weekday,2649,Van Mall TC,1,43,83,0,0
9,Weekday,139,Evergreen/Andresen,0,43,84,0,0
8,Weekday,2591,99th Street TC,0,43,81,0,0
8,Weekday,2623,Evergreen Blvd & C St,1,43,82,0,0
9,Weekday,2653,Van Mall TC,1,43,83,0,0
9,Weekday,143,Evergreen/Andresen,0,43,84,0,0
8,Weekday,2595,99th Street TC,0,43,81,0,0
8,Weekday,2627,Evergreen Blvd & C St,1,43,82,0,0
9,Weekday,2657,Van Mall TC,1,43,83,0,0
9,Weekday,147,Evergreen/Andresen,0,43,84,0,0
8,Weekday,2599,99th Street TC,0,43,81,0,0
8,Weekday,2631,Evergreen Blvd & C St,1,43,82,0,0
9,Weekday,2661,Van Mall TC,1,43,83,0,0
9,Weekday,151,Evergreen/Andresen,0,43,84,0,0
8,Weekday,2603,99th Street TC,0,43,81,0,0
8,Weekday,2635,Evergreen Blvd & C St,1,43,82,0,0
9,Weekday,2665,Van Mall TC,1,43,83,0,0
9,Weekday,155,Evergreen/Andresen,0,43,84,0,0
8,Weekday,2607,99th Street TC,0,43,81,0,0
8,Weekday,2639,Evergreen Blvd & C St,1,43,82,0,0
9,Weekday,2669,Van Mall TC,1,43,83,0,0
9,Weekday,158,Evergreen/Andresen,0,43,84,0,0
8,Weekday,2610,99th Street TC,0,43,81,0,0
8,Weekday,2641,Evergreen Blvd & C St,1,43,82,0,0
9,Weekday,2671,Van Mall TC,1,43,83,0,0
8,Weekday,2613,Evergreen Blvd & C St,1,44,82,0,0
9,Weekday,2643,Van Mall TC,1,44,83,0,0
9,Weekday,133,Evergreen/Andresen,0,44,84,0,0
8,Weekday,2585,99th Street TC,0,44,81,0,0
8,Weekday,2617,Evergreen Blvd & C St,1,44,82,0,0
9,Weekday,2647,Van Mall TC,1,44,83,0,0
9,Weekday,137,Evergreen/Andresen,0,44,84,0,0
8,Weekday,2589,99th Street TC,0,44,81,0,0
8,Weekday,2621,Evergreen Blvd & C St,1,44,82,0,0
9,Weekday,2651,Van Mall TC,1,44,83,0,0
9,Weekday,141,Evergreen/Andresen,0,44,84,0,0
8,Weekday,2593,99th Street TC,0,44,81,0,0
8,Weekday,2625,Evergreen Blvd & C St,1,44,82,0,0
9,Weekday,2655,Van Mall TC,1,44,83,0,0
9,Weekday,145,Evergreen/Andresen,0,44,84,0,0
8,Weekday,2597,99th Street TC,0,44,81,0,0
8,Weekday,2629,Evergreen Blvd & C St,1,44,82,0,0
9,Weekday,2659,Van Mall TC,1,44,83,0,0
9,Weekday,149,Evergreen/Andresen,0,44,84,0,0
8,Weekday,2601,99th Street TC,0,44,81,0,0
8,Weekday,2633,Evergreen Blvd & C St,1,44,82,0,0
9,Weekday,2663,Van Mall TC,1,44,83,0,0
9,Weekday,153,Evergreen/Andresen,0,44,84,0,0
8,Weekday,2605,99th Street TC,0,44,81,0,0
8,Weekday,2637,Evergreen Blvd & C St,1,44,82,0,0
9,Weekday,2667,Van Mall TC,1,44,83,0,0
9,Weekday,157,Evergreen/Andresen,0,44,84,0,0
8,Weekday,2609,99th Street TC,0,44,81,0,0
8,Weekday,2640,Evergreen Blvd & C St,1,44,82,0,0
9,Weekday,2670,Van Mall TC,1,44,83,0,0
9,Weekday,159,Evergreen/Andresen,0,44,84,0,0
8,Weekday,2611,99th Street TC,0,44,81,0,0
8,Weekday,2614,Evergreen Blvd & C St,1,45,82,0,0
9,Weekday,2644,Van Mall TC,1,45,83,0,0
9,Weekday,134,Evergreen/Andresen,0,45,84,0,0
8,Weekday,2586,99th Street TC,0,45,81,0,0
8,Weekday,2618,Evergreen Blvd & C St,1,45,82,0,0
9,Weekday,2648,Van Mall TC,1,45,83,0,0
9,Weekday,138,Evergreen/Andresen,0,45,84,0,0
8,Weekday,2590,99th Street TC,0,45,81,0,0
8,Weekday,2622,Evergreen Blvd & C St,1,45,82,0,0
9,Weekday,2652,Van Mall TC,1,45,83,0,0
9,Weekday,142,Evergreen/Andresen,0,45,84,0,0
8,Weekday,2594,99th Street TC,0,45,81,0,0
8,Weekday,2626,Evergreen Blvd & C St,1,45,82,0,0
9,Weekday,2656,Van Mall TC,1,45,83,0,0
9,Weekday,146,Evergreen/Andresen,0,45,84,0,0
8,Weekday,2598,99th Street TC,0,45,81,0,0
8,Weekday,2630,Evergreen Blvd & C St,1,45,82,0,0
9,Weekday,2660,Van Mall TC,1,45,83,0,0
9,Weekday,150,Evergreen/Andresen,0,45,84,0,0
8,Weekday,2602,99th Street TC,0,45,81,0,0
8,Weekday,2634,Evergreen Blvd & C St,1,45,82,0,0
9,Weekday,2664,Van Mall TC,1,45,83,0,0
9,Weekday,154,Evergreen/Andresen,0,45,84,0,0
8,Weekday,2606,99th Street TC,0,45,81,0,0
8,Weekday,2638,Evergreen Blvd & C St,1,45,82,0,0
9,Weekday,2668,Van Mall TC,1,45,83,0,0
10,Weekday,1469,Fisher's Landing Transit via 164,1,46,88,0,0
10,Weekday,1437,Evergreen Blvd & C St via 164,0,46,93,0,0
10,Weekday,1503,Fisher's Landing Transit via 164,1,46,87,0,0
10,Weekday,1411,Evergreen Blvd & C St via 192,0,46,94,0,0
10,Weekday,1477,Fisher's Landing Transit via 192,1,46,90,0,0
10,Weekday,1444,Evergreen Blvd & C St via 164,0,46,93,0,0
10,Weekday,1510,Fisher's Landing Transit via 164,1,46,87,0,0
10,Weekday,1418,Evergreen Blvd & C St via 192,0,46,94,0,0
10,Weekday,1484,Fisher's Landing Transit via 192,1,46,90,0,0
10,Weekday,1451,Evergreen Blvd & C St via 164,0,46,93,0,0
10,Weekday,1517,Fisher's Landing Transit via 164,1,46,87,0,0
10,Weekday,1426,Evergreen Blvd & C St via 192,0,46,94,0,0
10,Weekday,1492,Fisher's Landing Transit via 192,1,46,90,0,0
10,Weekday,1459,Evergreen Blvd & C St via 164,0,46,93,0,0
10,Weekday,1525,Fisher's Landing Transit via 164,1,46,87,0,0
10,Weekday,1463,Evergreen Blvd & C St via 164,0,46,93,0,0
10,Weekday,1529,Fisher's Landing Transit via 164,1,46,87,0,0
10,Weekday,1407,Evergreen Blvd & C St via 192,0,47,94,0,0
10,Weekday,1473,Fisher's Landing Transit via 192,1,47,90,0,0
10,Weekday,1440,Evergreen Blvd & C St via 164,0,47,93,0,0
10,Weekday,1506,Fisher's Landing Transit via 164,1,47,87,0,0
10,Weekday,1443,Evergreen Blvd & C St via 164,0,47,93,0,0
10,Weekday,1509,Fisher's Landing Transit via 164,1,47,87,0,0
10,Weekday,1446,Evergreen Blvd & C St via 164,0,47,93,0,0
10,Weekday,1513,Fisher's Landing Transit via 164,1,47,87,0,0
10,Weekday,1420,Evergreen Blvd & C St via 192,0,47,94,0,0
10,Weekday,1486,Fisher's Landing Transit via 192,1,47,90,0,0
10,Weekday,1453,Evergreen Blvd & C St via 164,0,47,93,0,0
10,Weekday,1519,Fisher's Landing Transit via 164,1,47,87,0,0
10,Weekday,1457,Evergreen Blvd & C St via 164,0,47,93,0,0
10,Weekday,1523,Fisher's Landing Transit via 164,1,47,87,0,0
10,Weekday,1461,Evergreen Blvd & C St via 164,0,47,93,0,0
10,Weekday,1527,Fisher's Landing Transit via 164,1,47,87,0,0
10,Weekday,1470,Fisher's Landing Transit via 192,1,48,89,0,0
10,Weekday,1438,Evergreen Blvd & C St via 164,0,48,93,0,0
10,Weekday,1504,Fisher's Landing Transit via 164,1,48,87,0,0
10,Weekday,1412,Evergreen Blvd & C St via 192,0,48,94,0,0
10,Weekday,1478,Fisher's Landing Transit via 192,1,48,90,0,0
10,Weekday,1445,Evergreen Blvd & C St via 164,0,48,93,0,0
10,Weekday,1511,Fisher's Landing Transit via 164,1,48,87,0,0
10,Weekday,1448,Evergreen Blvd & C St via 164,0,48,93,0,0
10,Weekday,1514,Fisher's Landing Transit via 164,1,48,87,0,0
10,Weekday,1452,Evergreen Blvd & C St via 164,0,48,93,0,0
10,Weekday,1518,Fisher's Landing Transit via 164,1,48,87,0,0
10,Weekday,1456,Evergreen Blvd & C St via 164,0,48,93,0,0
10,Weekday,1522,Fisher's Landing Transit via 164,1,48,87,0,0
10,Weekday,1431,Evergreen Blvd & C St via 192,0,48,94,0,0
10,Weekday,1497,Fisher's Landing Transit via 192,1,48,90,0,0
10,Weekday,1408,Evergreen Blvd & C St via 192,0,49,94,0,0
10,Weekday,1474,Fisher's Landing Transit via 192,1,49,90,0,0
10,Weekday,1441,Evergreen Blvd & C St via 164,0,49,93,0,0
10,Weekday,1507,Fisher's Landing Transit via 164,1,49,87,0,0
10,Weekday,1415,Evergreen Blvd & C St via 192,0,49,94,0,0
10,Weekday,1481,Fisher's Landing Transit via 192,1,49,90,0,0
10,Weekday,1419,Evergreen Blvd & C St via 192,0,49,94,0,0
10,Weekday,1485,Fisher's Landing Transit via 192,1,49,90,0,0
10,Weekday,1423,Evergreen Blvd & C St via 192,0,49,94,0,0
10,Weekday,1489,Fisher's Landing Transit via 192,1,49,90,0,0
10,Weekday,1427,Evergreen Blvd & C St via 192,0,49,94,0,0
10,Weekday,1493,Fisher's Landing Transit via 192,1,49,90,0,0
10,Weekday,1460,Evergreen Blvd & C St via 164,0,49,93,0,0
10,Weekday,1526,Fisher's Landing Transit via 164,1,49,87,0,0
10,Weekday,1434,Evergreen Blvd & C St via 192,0,49,94,0,0
10,Weekday,1500,Fisher's Landing Transit via 164,1,49,87,0,0
10,Weekday,1465,Evergreen Blvd & C St via 164,0,49,93,0,0
10,Weekday,1531,Fisher's Landing Transit via 164,1,49,87,0,0
10,Weekday,1593,Evergreen Blvd & C St via 164,0,49,93,0,0
10,Weekday,1594,Fisher's Landing Transit via 164,1,49,87,0,0
10,Weekday,1595,Evergreen Blvd & C St via 164,0,49,93,0,0
10,Weekday,1596,Fisher's Landing Transit via 164,1,49,87,0,0
10,Weekday,1502,Fisher's Landing Transit via 164,1,50,88,0,0
10,Weekday,1410,Evergreen Blvd & C St via 192,0,50,94,0,0
10,Weekday,1476,Fisher's Landing Transit via 192,1,50,90,0,0
10,Weekday,1414,Evergreen Blvd & C St via 192,0,50,94,0,0
10,Weekday,1480,Fisher's Landing Transit via 192,1,50,90,0,0
10,Weekday,1447,Evergreen Blvd & C St via 164,0,50,93,0,0
10,Weekday,1512,Fisher's Landing Transit via 164,1,50,87,0,0
10,Weekday,1422,Evergreen Blvd & C St via 192,0,50,94,0,0
10,Weekday,1488,Fisher's Landing Transit via 192,1,50,90,0,0
10,Weekday,1455,Evergreen Blvd & C St via 164,0,50,93,0,0
10,Weekday,1521,Fisher's Landing Transit via 164,1,50,87,0,0
10,Weekday,1430,Evergreen Blvd & C St via 192,0,50,94,0,0
10,Weekday,1496,Fisher's Landing Transit via 192,1,50,90,0,0
10,Weekday,1409,Evergreen Blvd & C St via 192,0,51,94,0,0
10,Weekday,1475,Fisher's Landing Transit via 192,1,51,90,0,0
10,Weekday,1442,Evergreen Blvd & C St via 164,0,51,93,0,0
10,Weekday,1508,Fisher's Landing Transit via 164,1,51,87,0,0
10,Weekday,1416,Evergreen Blvd & C St via 192,0,51,94,0,0
10,Weekday,1482,Fisher's Landing Transit via 192,1,51,90,0,0
10,Weekday,1449,Evergreen Blvd & C St via 164,0,51,93,0,0
10,Weekday,1515,Fisher's Landing Transit via 164,1,51,87,0,0
10,Weekday,1424,Evergreen Blvd & C St via 192,0,51,94,0,0
10,Weekday,1490,Fisher's Landing Transit via 192,1,51,90,0,0
10,Weekday,1428,Evergreen Blvd & C St via 192,0,51,94,0,0
10,Weekday,1494,Fisher's Landing Transit via 192,1,51,90,0,0
10,Weekday,1432,Evergreen Blvd & C St via 192,0,51,94,0,0
10,Weekday,1498,Fisher's Landing Transit via 192,1,51,90,0,0
10,Weekday,1464,Evergreen Blvd & C St via 164,0,51,93,0,0
10,Weekday,1530,Fisher's Landing Transit via 164,1,51,87,0,0
10,Weekday,1591,Evergreen Blvd & C St via 164,0,51,93,0,0
10,Weekday,1592,Fisher's Landing Transit via 164,1,51,87,0,0
10,Weekday,1467,Evergreen Blvd & C St via 164,0,51,93,0,0
10,Weekday,1533,Fisher's Landing Transit via 164,1,51,87,0,0
10,Weekday,1436,Evergreen Blvd & C St via 164,0,51,93,0,0
10,Weekday,1472,Fisher's Landing Transit via 164,1,51,87,0,0
10,Weekday,1439,Evergreen Blvd & C St via 164,0,52,93,0,0
10,Weekday,1505,Fisher's Landing Transit via 164,1,52,87,0,0
10,Weekday,1413,Evergreen Blvd & C St via 192,0,52,94,0,0
10,Weekday,1479,Fisher's Landing Transit via 192,1,52,90,0,0
10,Weekday,1417,Evergreen Blvd & C St via 192,0,52,94,0,0
10,Weekday,1483,Fisher's Landing Transit via 192,1,52,90,0,0
10,Weekday,1450,Evergreen Blvd & C St via 164,0,52,93,0,0
10,Weekday,1516,Fisher's Landing Transit via 164,1,52,87,0,0
10,Weekday,1425,Evergreen Blvd & C St via 192,0,52,94,0,0
10,Weekday,1491,Fisher's Landing Transit via 192,1,52,90,0,0
10,Weekday,1429,Evergreen Blvd & C St via 192,0,52,94,0,0
10,Weekday,1495,Fisher's Landing Transit via 192,1,52,90,0,0
10,Weekday,1462,Evergreen Blvd & C St via 164,0,52,93,0,0
10,Weekday,1528,Fisher's Landing Transit via 164,1,52,87,0,0
10,Weekday,1435,Evergreen Blvd & C St via 192,0,52,94,0,0
10,Weekday,1501,Fisher's Landing Transit via 164,1,52,87,0,0
10,Weekday,1466,Evergreen Blvd & C St via 164,0,52,93,0,0
10,Weekday,1532,Fisher's Landing Transit via 164,1,52,87,0,0
10,Weekday,1468,Evergreen Blvd & C St via 164,0,52,93,0,0
10,Weekday,1471,Fisher's Landing Transit via 164,1,52,87,0,0
10,Weekday,1421,Evergreen Blvd & C St via 192,0,53,94,0,0
10,Weekday,1487,Fisher's Landing Transit via 192,1,53,90,0,0
10,Weekday,1454,Evergreen Blvd & C St via 164,0,53,93,0,0
10,Weekday,1520,Fisher's Landing Transit via 164,1,53,87,0,0
10,Weekday,1458,Evergreen Blvd & C St via 164,0,53,93,0,0
10,Weekday,1524,Fisher's Landing Transit via 164,1,53,87,0,0
10,Weekday,1433,Evergreen Blvd & C St via 192,0,53,94,0,0
10,Weekday,1499,Fisher's Landing Transit via 192,1,53,90,0,0
11,Weekday,197,E 15th St & Broadway [wb,1,54,96,0,0
11,Weekday,681,Fisher's Landing Transit,0,54,101,0,0
11,Weekday,523,E 15th St & Broadway [wb,1,54,97,0,0
11,Weekday,1976,Washington St & W 9th St,0,54,99,0,0
11,Weekday,679,Fisher's Landing Transit,0,55,100,0,0
11,Weekday,678,E 15th St & Broadway [wb,1,55,95,0,0
11,Weekday,680,Fisher's Landing Transit,0,55,100,0,0
12,Weekday,3158,BG/Yacolt,1,56,103,0,0
12,Weekday,3160,Van Mall TC,0,56,102,0,0
12,Weekday,3159,BG/Yacolt,1,57,103,0,0
12,Weekday,3161,Van Mall TC,0,57,102,0,0
13,Weekday,1700,City Center,1,58,105,0,0
13,Weekday,1701,Van Mall TC,0,58,104,0,0
13,Weekday,1691,City Center,1,58,105,0,0
13,Weekday,1705,Van Mall TC,0,58,104,0,0
13,Weekday,3226,City Center,1,58,105,0,0
13,Weekday,3309,Van Mall TC,0,58,104,0,0
13,Weekday,3232,City Center,1,58,105,0,0
13,Weekday,3315,Van Mall TC,0,58,104,0,0
13,Weekday,3239,City Center,1,58,105,0,0
13,Weekday,3322,Van Mall TC,0,58,104,0,0
13,Weekday,3246,City Center,1,58,105,0,0
13,Weekday,3329,Van Mall TC,0,58,104,0,0
13,Weekday,3253,City Center,1,58,105,0,0
13,Weekday,3336,Van Mall TC,0,58,104,0,0
13,Weekday,3260,City Center,1,58,105,0,0
13,Weekday,3343,Van Mall TC,0,58,104,0,0
13,Weekday,3267,City Center,1,58,105,0,0
13,Weekday,3350,Van Mall TC,0,58,104,0,0
13,Weekday,3274,City Center,1,58,105,0,0
13,Weekday,3357,Van Mall TC,0,58,104,0,0
13,Weekday,3281,City Center,1,58,105,0,0
13,Weekday,3364,Van Mall TC,0,58,104,0,0
13,Weekday,3288,City Center,1,58,105,0,0
13,Weekday,3371,Van Mall TC,0,58,104,0,0
13,Weekday,3295,City Center,1,58,105,0,0
13,Weekday,3378,Van Mall TC,0,58,104,0,0
13,Weekday,3300,City Center,1,58,105,0,0
13,Weekday,1713,Van Mall TC,0,58,104,0,0
13,Weekday,3306,City Center,1,58,105,0,0
13,Weekday,1719,Van Mall TC,0,58,104,0,0
13,Weekday,1688,City Center,1,59,105,0,0
13,Weekday,1702,Van Mall TC,0,59,104,0,0
13,Weekday,1692,City Center,1,59,105,0,0
13,Weekday,1706,Van Mall TC,0,59,104,0,0
13,Weekday,3228,City Center,1,59,105,0,0
13,Weekday,3311,Van Mall TC,0,59,104,0,0
13,Weekday,3235,City Center,1,59,105,0,0
13,Weekday,3318,Van Mall TC,0,59,104,0,0
13,Weekday,3242,City Center,1,59,105,0,0
13,Weekday,3325,Van Mall TC,0,59,104,0,0
13,Weekday,3249,City Center,1,59,105,0,0
13,Weekday,3332,Van Mall TC,0,59,104,0,0
13,Weekday,3256,City Center,1,59,105,0,0
13,Weekday,3339,Van Mall TC,0,59,104,0,0
13,Weekday,3263,City Center,1,59,105,0,0
13,Weekday,3346,Van Mall TC,0,59,104,0,0
13,Weekday,3270,City Center,1,59,105,0,0
13,Weekday,3353,Van Mall TC,0,59,104,0,0
13,Weekday,3277,City Center,1,59,105,0,0
13,Weekday,3360,Van Mall TC,0,59,104,0,0
13,Weekday,3284,City Center,1,59,105,0,0
13,Weekday,3367,Van Mall TC,0,59,104,0,0
13,Weekday,3291,City Center,1,59,105,0,0
13,Weekday,3374,Van Mall TC,0,59,104,0,0
13,Weekday,3297,City Center,1,59,105,0,0
13,Weekday,1710,Van Mall TC,0,59,104,0,0
13,Weekday,3302,City Center,1,59,105,0,0
13,Weekday,1715,Van Mall TC,0,59,104,0,0
13,Weekday,1689,City Center,1,60,105,0,0
13,Weekday,1703,Van Mall TC,0,60,104,0,0
13,Weekday,1693,City Center,1,60,105,0,0
13,Weekday,1707,Van Mall TC,0,60,104,0,0
13,Weekday,3229,City Center,1,60,105,0,0
13,Weekday,3312,Van Mall TC,0,60,104,0,0
13,Weekday,3236,City Center,1,60,105,0,0
13,Weekday,3319,Van Mall TC,0,60,104,0,0
13,Weekday,3243,City Center,1,60,105,0,0
13,Weekday,3326,Van Mall TC,0,60,104,0,0
13,Weekday,3250,City Center,1,60,105,0,0
13,Weekday,3333,Van Mall TC,0,60,104,0,0
13,Weekday,3257,City Center,1,60,105,0,0
13,Weekday,3340,Van Mall TC,0,60,104,0,0
13,Weekday,3264,City Center,1,60,105,0,0
13,Weekday,3347,Van Mall TC,0,60,104,0,0
13,Weekday,3271,City Center,1,60,105,0,0
13,Weekday,3354,Van Mall TC,0,60,104,0,0
13,Weekday,3278,City Center,1,60,105,0,0
13,Weekday,3361,Van Mall TC,0,60,104,0,0
13,Weekday,3285,City Center,1,60,105,0,0
13,Weekday,3368,Van Mall TC,0,60,104,0,0
13,Weekday,3292,City Center,1,60,105,0,0
13,Weekday,3375,Van Mall TC,0,60,104,0,0
13,Weekday,3298,City Center,1,60,105,0,0
13,Weekday,1711,Van Mall TC,0,60,104,0,0
13,Weekday,3303,City Center,1,60,105,0,0
13,Weekday,1716,Van Mall TC,0,60,104,0,0
13,Weekday,3307,City Center,1,60,105,0,0
13,Weekday,1720,Van Mall TC,0,60,104,0,0
13,Weekday,1690,City Center,1,61,105,0,0
13,Weekday,1704,Van Mall TC,0,61,104,0,0
13,Weekday,3225,City Center,1,61,105,0,0
13,Weekday,3308,Van Mall TC,0,61,104,0,0
13,Weekday,3231,City Center,1,61,105,0,0
13,Weekday,3314,Van Mall TC,0,61,104,0,0
13,Weekday,3238,City Center,1,61,105,0,0
13,Weekday,3321,Van Mall TC,0,61,104,0,0
13,Weekday,3245,City Center,1,61,105,0,0
13,Weekday,3328,Van Mall TC,0,61,104,0,0
13,Weekday,3252,City Center,1,61,105,0,0
13,Weekday,3335,Van Mall TC,0,61,104,0,0
13,Weekday,3259,City Center,1,61,105,0,0
13,Weekday,3342,Van Mall TC,0,61,104,0,0
13,Weekday,3266,City Center,1,61,105,0,0
13,Weekday,3349,Van Mall TC,0,61,104,0,0
13,Weekday,3273,City Center,1,61,105,0,0
13,Weekday,3356,Van Mall TC,0,61,104,0,0
13,Weekday,3280,City Center,1,61,105,0,0
13,Weekday,3363,Van Mall TC,0,61,104,0,0
13,Weekday,3287,City Center,1,61,105,0,0
13,Weekday,3370,Van Mall TC,0,61,104,0,0
13,Weekday,3294,City Center,1,61,105,0,0
13,Weekday,3377,Van Mall TC,0,61,104,0,0
13,Weekday,3299,City Center,1,61,105,0,0
13,Weekday,1712,Van Mall TC,0,61,104,0,0
13,Weekday,3304,City Center,1,61,105,0,0
13,Weekday,1717,Van Mall TC,0,61,104,0,0
13,Weekday,1694,City Center,1,61,105,0,0
13,Weekday,1721,Van Mall TC,0,61,104,0,0
13,Weekday,1696,City Center,1,61,105,0,0
13,Weekday,1723,Van Mall TC,0,61,104,0,0
13,Weekday,1698,City Center,1,61,105,0,0
13,Weekday,1725,Van Mall TC,0,61,104,0,0
13,Weekday,3224,City Center,1,62,105,0,0
13,Weekday,1708,Van Mall TC,0,62,104,0,0
13,Weekday,3230,City Center,1,62,105,0,0
13,Weekday,3313,Van Mall TC,0,62,104,0,0
13,Weekday,3237,City Center,1,62,105,0,0
13,Weekday,3320,Van Mall TC,0,62,104,0,0
13,Weekday,3244,City Center,1,62,105,0,0
13,Weekday,3327,Van Mall TC,0,62,104,0,0
13,Weekday,3251,City Center,1,62,105,0,0
13,Weekday,3334,Van Mall TC,0,62,104,0,0
13,Weekday,3258,City Center,1,62,105,0,0
13,Weekday,3341,Van Mall TC,0,62,104,0,0
13,Weekday,3265,City Center,1,62,105,0,0
13,Weekday,3348,Van Mall TC,0,62,104,0,0
13,Weekday,3272,City Center,1,62,105,0,0
13,Weekday,3355,Van Mall TC,0,62,104,0,0
13,Weekday,3279,City Center,1,62,105,0,0
13,Weekday,3362,Van Mall TC,0,62,104,0,0
13,Weekday,3286,City Center,1,62,105,0,0
13,Weekday,3369,Van Mall TC,0,62,104,0,0
13,Weekday,3293,City Center,1,62,105,0,0
13,Weekday,3376,Van Mall TC,0,62,104,0,0
13,Weekday,3227,City Center,1,63,105,0,0
13,Weekday,3310,Van Mall TC,0,63,104,0,0
13,Weekday,3234,City Center,1,63,105,0,0
13,Weekday,3317,Van Mall TC,0,63,104,0,0
13,Weekday,3241,City Center,1,63,105,0,0
13,Weekday,3324,Van Mall TC,0,63,104,0,0
13,Weekday,3248,City Center,1,63,105,0,0
13,Weekday,3331,Van Mall TC,0,63,104,0,0
13,Weekday,3255,City Center,1,63,105,0,0
13,Weekday,3338,Van Mall TC,0,63,104,0,0
13,Weekday,3262,City Center,1,63,105,0,0
13,Weekday,3345,Van Mall TC,0,63,104,0,0
13,Weekday,3269,City Center,1,63,105,0,0
13,Weekday,3352,Van Mall TC,0,63,104,0,0
13,Weekday,3276,City Center,1,63,105,0,0
13,Weekday,3359,Van Mall TC,0,63,104,0,0
13,Weekday,3283,City Center,1,63,105,0,0
13,Weekday,3366,Van Mall TC,0,63,104,0,0
13,Weekday,3290,City Center,1,63,105,0,0
13,Weekday,3373,Van Mall TC,0,63,104,0,0
13,Weekday,3233,City Center,1,64,105,0,0
13,Weekday,3316,Van Mall TC,0,64,104,0,0
13,Weekday,3240,City Center,1,64,105,0,0
13,Weekday,3323,Van Mall TC,0,64,104,0,0
13,Weekday,3247,City Center,1,64,105,0,0
13,Weekday,3330,Van Mall TC,0,64,104,0,0
13,Weekday,3254,City Center,1,64,105,0,0
13,Weekday,3337,Van Mall TC,0,64,104,0,0
13,Weekday,3261,City Center,1,64,105,0,0
13,Weekday,3344,Van Mall TC,0,64,104,0,0
13,Weekday,3268,City Center,1,64,105,0,0
13,Weekday,3351,Van Mall TC,0,64,104,0,0
13,Weekday,3275,City Center,1,64,105,0,0
13,Weekday,3358,Van Mall TC,0,64,104,0,0
13,Weekday,3282,City Center,1,64,105,0,0
13,Weekday,3365,Van Mall TC,0,64,104,0,0
13,Weekday,3289,City Center,1,64,105,0,0
13,Weekday,3372,Van Mall TC,0,64,104,0,0
13,Weekday,3296,City Center,1,64,105,0,0
13,Weekday,1709,Van Mall TC,0,64,104,0,0
13,Weekday,3301,City Center,1,64,105,0,0
13,Weekday,1714,Van Mall TC,0,64,104,0,0
13,Weekday,3305,City Center,1,64,105,0,0
13,Weekday,1718,Van Mall TC,0,64,104,0,0
13,Weekday,1695,City Center,1,64,105,0,0
13,Weekday,1722,Van Mall TC,0,64,104,0,0
